uuid,queryfn,resultfn,similarity,confidence
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","hyper::proto::h1::conn::State::busy","0.42111358941156446","9.718848752057518"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","tokio::runtime::scheduler::multi_thread::handle::Handle::schedule_option_task_without_yield","0.34338116644463773","8.43880307716083"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","alloc::vec::Vec<u8,_alloc::alloc::Global>::truncate<u8,_alloc::alloc::Global>","0.3419592246078017","8.43880307716083"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","tokio::runtime::task::raw::dealloc<hyper_application::main::{async_block#0}::{async_block_env#0},_alloc::sync::Arc<tokio::runtime::scheduler::current_thread::Handle,_alloc::alloc::Global>>","0.24394035163793998","6.196001973444131"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","tokio::runtime::task::raw::dealloc<hyper_application::main::{async_block#0}::{async_block_env#0},_alloc::sync::Arc<tokio::runtime::scheduler::multi_thread::handle::Handle,_alloc::alloc::Global>>","0.24394035163793998","6.196001973444131"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","tokio::runtime::task::raw::dealloc<tokio::runtime::blocking::task::BlockingTask<tokio::runtime::scheduler::multi_thread::worker::{impl#0}::launch::{closure_env#0}>,_tokio::runtime::blocking::schedule::BlockingSchedule>","0.24394035163793998","6.196001973444131"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","tokio::runtime::task::raw::drop_abort_handle<hyper_application::main::{async_block#0}::{async_block_env#0},_alloc::sync::Arc<tokio::runtime::scheduler::current_thread::Handle,_alloc::alloc::Global>>","0.24394035163793998","6.196001973444131"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","tokio::runtime::task::raw::drop_abort_handle<hyper_application::main::{async_block#0}::{async_block_env#0},_alloc::sync::Arc<tokio::runtime::scheduler::multi_thread::handle::Handle,_alloc::alloc::Global>>","0.24394035163793998","6.196001973444131"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","tokio::runtime::task::raw::drop_abort_handle<tokio::runtime::blocking::task::BlockingTask<tokio::runtime::scheduler::multi_thread::worker::{impl#0}::launch::{closure_env#0}>,_tokio::runtime::blocking::schedule::BlockingSchedule>","0.24394035163793998","6.196001973444131"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","tokio::runtime::task::raw::drop_join_handle_slow<hyper_application::main::{async_block#0}::{async_block_env#0},_alloc::sync::Arc<tokio::runtime::scheduler::current_thread::Handle,_alloc::alloc::Global>>","0.24394035163793998","6.196001973444131"
"983d81ec-2783-4674-99cd-137386d2d750","hyper::proto::h1::dispatch::drop<http_body_util::full::Full<bytes::bytes::Bytes>>","tokio::runtime::task::raw::drop_join_handle_slow<hyper_application::main::{async_block#0}::{async_block_env#0},_alloc::sync::Arc<tokio::runtime::scheduler::multi_thread::handle::Handle,_alloc::alloc::Global>>","0.24394035163793998","6.196001973444131"
